player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
C. Kouyaté,4,0,0,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,West Ham United,home,Stoke City,11/5/2016,56970
J. Collins,9,0,0,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,West Ham United,home,Stoke City,11/5/2016,56970
A. Cresswell,0,0,0,0,2,0,0,0,0,90,30,0,0,0,0,0,0,midfielder,West Ham United,home,Stoke City,11/5/2016,56970
M. Antonio,0,0,2,0,1,0,0,0,0,90,32,0,0,2,0,0,1,midfielder,West Ham United,home,Stoke City,11/5/2016,56970
M. Noble,0,0,2,0,0,0,0,0,0,90,63,0,0,1,0,0,1,midfielder,West Ham United,home,Stoke City,11/5/2016,56970
P. Obiang,0,0,2,0,2,0,0,0,0,89,57,0,0,1,0,0,0,midfielder,West Ham United,home,Stoke City,11/5/2016,56970
André Ayew,0,0,0,0,0,0,0,0,0,63,19,0,0,0,0,0,0,forward,West Ham United,home,Stoke City,11/5/2016,56970
D. Payet,0,6,1,1,1,0,0,0,0,90,44,0,0,1,0,0,0,forward,West Ham United,home,Stoke City,11/5/2016,56970
M. Lanzini,0,0,2,0,1,0,0,0,0,62,32,0,0,1,0,0,0,forward,West Ham United,home,Stoke City,11/5/2016,56970
Bojan,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,substitute,Stoke City,away,West Ham United,11/5/2016,56970
M. Diouf,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Stoke City,away,West Ham United,11/5/2016,56970
P. Crouch,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Stoke City,away,West Ham United,11/5/2016,56970
L. Grant,0,0,0,0,0,0,0,1,7,90,0,0,0,0,2,0,0,goalkeeper,Stoke City,away,West Ham United,11/5/2016,56970
E. Pieters,3,0,3,0,2,0,0,0,0,90,0,0,0,0,0,3,0,defender,Stoke City,away,West Ham United,11/5/2016,56970
Martins Indi,5,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Stoke City,away,West Ham United,11/5/2016,56970
Phil Bardsley,3,0,1,0,1,0,0,0,0,90,0,0,0,3,0,4,0,defender,Stoke City,away,West Ham United,11/5/2016,56970
R. Shawcross,2,0,1,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Stoke City,away,West Ham United,11/5/2016,56970
C. Adam,0,4,0,1,2,0,0,0,0,90,51,0,0,4,0,0,0,midfielder,Stoke City,away,West Ham United,11/5/2016,56970
G. Whelan,0,0,0,0,0,0,0,0,0,71,30,0,0,0,0,0,0,midfielder,Stoke City,away,West Ham United,11/5/2016,56970
J. Allen,0,0,2,0,3,0,0,0,0,90,44,0,0,1,0,0,1,midfielder,Stoke City,away,West Ham United,11/5/2016,56970
J. Walters,0,0,1,0,0,0,1,0,0,90,24,0,0,1,0,0,0,midfielder,Stoke City,away,West Ham United,11/5/2016,56970
Ramadan Sobhi,0,0,1,0,2,0,0,0,0,84,27,0,0,0,0,0,0,midfielder,Stoke City,away,West Ham United,11/5/2016,56970
W. Bony,0,0,0,0,1,0,0,0,0,71,19,0,0,1,0,0,0,forward,Stoke City,away,West Ham United,11/5/2016,56970
J. Terry,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Chelsea,home,Everton,11/5/2016,41429
Michy,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Chelsea,home,Everton,11/5/2016,41429
Oscar,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Chelsea,home,Everton,11/5/2016,41429
T. Courtois,0,0,0,0,0,0,0,0,4,90,0,0,0,0,0,0,0,goalkeeper,Chelsea,home,Everton,11/5/2016,41429
C. Azpilicueta,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Chelsea,home,Everton,11/5/2016,41429
David Luiz,3,0,0,0,2,0,0,0,0,90,0,0,0,1,0,2,0,defender,Chelsea,home,Everton,11/5/2016,41429
G. Cahill,3,0,1,0,0,0,0,0,0,84,0,0,0,0,0,5,0,defender,Chelsea,home,Everton,11/5/2016,41429
M. Alonso,0,0,0,0,3,1,0,0,0,90,64,0,0,2,0,0,0,midfielder,Chelsea,home,Everton,11/5/2016,41429
N. Kanté,0,0,2,0,1,0,0,0,0,90,75,0,0,0,0,0,0,midfielder,Chelsea,home,Everton,11/5/2016,41429
N. Matic,0,0,0,0,0,0,1,0,0,90,86,0,0,0,0,0,0,midfielder,Chelsea,home,Everton,11/5/2016,41429
V. Moses,0,1,0,0,3,0,0,0,0,90,67,0,0,2,0,0,0,midfielder,Chelsea,home,Everton,11/5/2016,41429
Diego Costa,0,0,0,0,1,1,1,0,0,90,38,0,0,4,0,0,0,forward,Chelsea,home,Everton,11/5/2016,41429
E. Hazard,0,1,1,0,3,2,0,0,0,80,56,0,0,3,0,0,0,forward,Chelsea,home,Everton,11/5/2016,41429
Pedro,0,0,0,0,2,1,2,0,0,71,28,0,0,2,0,0,0,forward,Chelsea,home,Everton,11/5/2016,41429
A. Lennon,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,substitute,Everton,away,Chelsea,11/5/2016,41429
K. Mirallas,0,0,1,0,0,0,0,0,0,54,0,0,0,0,0,0,0,substitute,Everton,away,Chelsea,11/5/2016,41429
T. Davies,0,0,1,0,1,0,0,0,0,24,0,0,0,0,0,0,0,substitute,Everton,away,Chelsea,11/5/2016,41429
M. Stekelenburg,0,0,0,0,0,0,0,5,4,90,0,0,0,0,4,0,0,goalkeeper,Everton,away,Chelsea,11/5/2016,41429
A. Williams,4,0,2,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Everton,away,Chelsea,11/5/2016,41429
B. Oviedo,1,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,defender,Everton,away,Chelsea,11/5/2016,41429
P. Jagielka,9,0,0,0,0,0,0,0,0,90,0,0,0,0,0,4,1,defender,Everton,away,Chelsea,11/5/2016,41429
R. Funes Mori,3,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Everton,away,Chelsea,11/5/2016,41429
S. Coleman,5,0,2,0,1,0,0,0,0,90,0,0,0,0,0,6,0,defender,Everton,away,Chelsea,11/5/2016,41429
G. Barry,0,0,3,0,0,0,0,0,0,66,43,0,0,0,0,0,1,midfielder,Everton,away,Chelsea,11/5/2016,41429
R. Barkley,0,2,2,0,0,0,0,0,0,90,46,0,0,0,0,0,0,midfielder,Everton,away,Chelsea,11/5/2016,41429
T. Cleverley,0,0,1,0,0,0,0,0,0,90,65,0,0,0,0,0,0,midfielder,Everton,away,Chelsea,11/5/2016,41429
R. Lukaku,0,0,1,0,1,0,0,0,0,90,32,0,0,0,0,0,0,forward,Everton,away,Chelsea,11/5/2016,41429
Y. Bolasie,0,0,2,0,1,0,0,0,0,60,15,0,0,0,0,0,1,forward,Everton,away,Chelsea,11/5/2016,41429
A. Oxlade-Chamberlain,0,0,3,0,1,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Arsenal,home,Tottenham Hotspur,11/6/2016,60039
A. Ramsey,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Arsenal,home,Tottenham Hotspur,11/6/2016,60039
O. Giroud,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,substitute,Arsenal,home,Tottenham Hotspur,11/6/2016,60039
P. Cech,0,0,0,0,0,0,0,1,10,90,0,0,0,0,2,0,0,goalkeeper,Arsenal,home,Tottenham Hotspur,11/6/2016,60039
Héctor Bellerín,2,0,1,0,3,0,0,0,0,90,0,0,0,0,0,0,0,defender,Arsenal,home,Tottenham Hotspur,11/6/2016,60039
L. Koscielny,6,0,4,0,1,0,0,0,0,90,0,0,0,0,0,3,1,defender,Arsenal,home,Tottenham Hotspur,11/6/2016,60039
N. Monreal,1,0,1,0,1,0,0,0,0,90,0,0,0,0,0,4,0,defender,Arsenal,home,Tottenham Hotspur,11/6/2016,60039
S. Mustafi,5,0,1,0,1,0,0,0,0,90,0,0,0,2,0,1,0,defender,Arsenal,home,Tottenham Hotspur,11/6/2016,60039
A. Iwobi,0,0,0,0,1,0,0,0,0,70,36,0,0,1,0,0,0,midfielder,Arsenal,home,Tottenham Hotspur,11/6/2016,60039
F. Coquelin,0,0,0,0,2,0,0,0,0,65,30,0,0,0,0,0,0,midfielder,Arsenal,home,Tottenham Hotspur,11/6/2016,60039
G. Xhaka,0,0,0,0,1,0,0,0,0,90,44,0,0,1,0,0,0,midfielder,Arsenal,home,Tottenham Hotspur,11/6/2016,60039
M. Özil,0,7,0,0,0,0,0,0,0,90,50,0,0,2,0,0,0,midfielder,Arsenal,home,Tottenham Hotspur,11/6/2016,60039
T. Walcott,0,0,0,0,3,0,0,0,0,71,16,0,0,1,0,0,0,midfielder,Arsenal,home,Tottenham Hotspur,11/6/2016,60039
A. Sánchez,0,0,1,0,1,0,0,0,0,90,36,0,0,1,0,0,0,forward,Arsenal,home,Tottenham Hotspur,11/6/2016,60039
H. Winks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Tottenham Hotspur,away,Arsenal,11/6/2016,60039
K. Trippier,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Tottenham Hotspur,away,Arsenal,11/6/2016,60039
V. Janssen,0,0,4,0,2,0,0,0,0,17,0,0,0,0,0,0,0,substitute,Tottenham Hotspur,away,Arsenal,11/6/2016,60039
H. Lloris,0,0,0,0,0,0,0,1,12,90,0,0,0,0,2,0,0,goalkeeper,Tottenham Hotspur,away,Arsenal,11/6/2016,60039
E. Dier,6,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,1,defender,Tottenham Hotspur,away,Arsenal,11/6/2016,60039
J. Vertonghen,5,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Tottenham Hotspur,away,Arsenal,11/6/2016,60039
K. Wimmer,5,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,1,defender,Tottenham Hotspur,away,Arsenal,11/6/2016,60039
D. Rose,0,1,0,0,3,0,0,0,0,90,35,0,0,0,0,0,0,midfielder,Tottenham Hotspur,away,Arsenal,11/6/2016,60039
K. Walker,0,0,2,0,2,0,0,0,0,80,43,0,0,1,0,0,0,midfielder,Tottenham Hotspur,away,Arsenal,11/6/2016,60039
M. Dembélé,0,0,3,0,1,0,0,0,0,90,47,0,0,0,0,0,0,midfielder,Tottenham Hotspur,away,Arsenal,11/6/2016,60039
V. Wanyama,0,0,4,0,0,0,0,0,0,90,62,0,0,2,0,0,0,midfielder,Tottenham Hotspur,away,Arsenal,11/6/2016,60039
C. Eriksen,0,0,0,0,0,0,0,0,0,90,55,0,0,2,0,0,0,forward,Tottenham Hotspur,away,Arsenal,11/6/2016,60039
H. Kane,0,0,1,0,2,1,0,0,0,73,15,1,0,3,0,0,0,forward,Tottenham Hotspur,away,Arsenal,11/6/2016,60039
Son Heung-Min,0,1,0,0,1,0,0,0,0,89,32,0,0,0,0,0,0,forward,Tottenham Hotspur,away,Arsenal,11/6/2016,60039
Dieumerci Mbokani,0,0,4,0,2,0,0,0,0,81,0,0,0,0,0,0,0,substitute,Hull City,home,Southampton,11/6/2016,17768
R. Snodgrass,0,0,2,0,3,1,0,0,0,64,0,0,0,0,0,0,0,substitute,Hull City,home,Southampton,11/6/2016,17768
T. Huddlestone,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,substitute,Hull City,home,Southampton,11/6/2016,17768
D. Marshall,0,0,0,0,0,0,0,1,11,90,0,0,0,0,6,0,0,goalkeeper,Hull City,home,Southampton,11/6/2016,17768
C. Davies,8,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Hull City,home,Southampton,11/6/2016,17768
H. Maguire,3,0,2,0,0,0,0,0,0,74,0,0,0,1,0,2,0,defender,Hull City,home,Southampton,11/6/2016,17768
M. Dawson,7,0,0,0,1,1,0,0,0,90,0,0,0,1,0,2,0,defender,Hull City,home,Southampton,11/6/2016,17768
A. Elmohamady,0,0,1,0,0,0,0,0,0,90,33,0,0,0,0,0,0,midfielder,Hull City,home,Southampton,11/6/2016,17768
J. Livermore,0,0,0,0,0,0,0,0,0,90,41,0,0,0,0,0,0,midfielder,Hull City,home,Southampton,11/6/2016,17768
M. Henriksen,0,0,1,0,2,0,0,0,0,90,20,0,0,0,0,0,0,midfielder,Hull City,home,Southampton,11/6/2016,17768
R. Mason,0,0,0,0,5,0,0,0,0,90,20,0,0,0,0,0,0,midfielder,Hull City,home,Southampton,11/6/2016,17768
Sam Clucas,0,0,1,0,1,0,1,0,0,90,35,0,0,1,0,0,0,midfielder,Hull City,home,Southampton,11/6/2016,17768
A. Hernández,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,forward,Hull City,home,Southampton,11/6/2016,17768
Will Keane,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,forward,Hull City,home,Southampton,11/6/2016,17768
J. Rodriguez,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Southampton,away,Hull City,11/6/2016,17768
S. Boufal,0,0,1,0,2,0,0,0,0,24,0,0,0,0,0,0,0,substitute,Southampton,away,Hull City,11/6/2016,17768
F. Forster,0,0,0,0,0,0,0,2,6,90,0,0,0,0,0,0,0,goalkeeper,Southampton,away,Hull City,11/6/2016,17768
José Fonte,2,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Southampton,away,Hull City,11/6/2016,17768
M. Yoshida,1,0,2,0,2,0,0,0,0,90,0,0,0,1,0,1,1,defender,Southampton,away,Hull City,11/6/2016,17768
R. Bertrand,1,0,1,0,3,0,0,0,0,90,0,0,0,1,0,0,1,defender,Southampton,away,Hull City,11/6/2016,17768
V. van Dijk,3,0,2,0,0,0,0,0,0,90,0,0,0,2,0,2,0,defender,Southampton,away,Hull City,11/6/2016,17768
J. Clasie,0,0,1,0,0,0,0,0,0,77,57,0,0,2,0,0,1,midfielder,Southampton,away,Hull City,11/6/2016,17768
Oriol Romeu,0,0,2,0,1,0,0,0,0,90,90,0,0,1,0,0,1,midfielder,Southampton,away,Hull City,11/6/2016,17768
Steven Davis,0,1,0,0,0,0,0,0,0,90,78,0,0,0,0,0,0,midfielder,Southampton,away,Hull City,11/6/2016,17768
C. Austin,0,0,2,0,1,1,0,0,0,90,30,1,0,4,0,0,0,forward,Southampton,away,Hull City,11/6/2016,17768
D. Tadic,0,5,2,0,1,0,0,0,0,66,34,0,0,0,0,0,1,forward,Southampton,away,Hull City,11/6/2016,17768
N. Redmond,0,1,1,0,1,0,0,0,0,77,30,0,0,0,0,0,0,forward,Southampton,away,Hull City,11/6/2016,17768
D. Sturridge,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Liverpool,home,Watford,11/6/2016,53163
G. Wijnaldum,0,0,2,0,0,1,0,0,0,27,0,0,0,0,0,0,1,substitute,Liverpool,home,Watford,11/6/2016,53163
Ovie Ejaria,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,substitute,Liverpool,home,Watford,11/6/2016,53163
L. Karius,0,0,0,0,0,0,0,1,7,90,0,0,0,0,7,0,0,goalkeeper,Liverpool,home,Watford,11/6/2016,53163
J. Matip,5,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Liverpool,home,Watford,11/6/2016,53163
J. Milner,4,1,0,0,1,0,0,0,0,90,0,0,0,3,0,4,0,defender,Liverpool,home,Watford,11/6/2016,53163
Lucas Leiva,2,0,1,0,2,0,0,0,0,90,0,0,0,2,0,0,0,defender,Liverpool,home,Watford,11/6/2016,53163
N. Clyne,1,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Liverpool,home,Watford,11/6/2016,53163
A. Lallana,0,0,0,0,0,0,2,0,0,71,39,0,0,0,0,0,0,midfielder,Liverpool,home,Watford,11/6/2016,53163
E. Can,0,0,4,0,2,1,0,0,0,90,56,0,0,1,0,0,0,midfielder,Liverpool,home,Watford,11/6/2016,53163
J. Henderson,0,0,1,0,0,0,0,0,0,90,74,0,0,1,0,0,0,midfielder,Liverpool,home,Watford,11/6/2016,53163
P. Coutinho,0,4,1,0,2,1,1,0,0,87,51,0,0,5,0,0,0,forward,Liverpool,home,Watford,11/6/2016,53163
Roberto Firmino,0,0,1,0,1,1,2,0,0,90,49,0,0,5,0,0,0,forward,Liverpool,home,Watford,11/6/2016,53163
S. Mané,0,0,3,0,2,2,0,0,0,63,26,0,0,3,0,0,0,forward,Liverpool,home,Watford,11/6/2016,53163
B. Watson,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,substitute,Watford,away,Liverpool,11/6/2016,53163
Juan Zuñiga,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,substitute,Watford,away,Liverpool,11/6/2016,53163
H. Gomes,0,0,0,0,0,0,0,2,4,33,0,0,0,0,5,0,0,goalkeeper,Watford,away,Liverpool,11/6/2016,53163
D. Janmaat,2,0,1,0,0,1,0,0,0,90,0,0,0,2,0,1,0,defender,Watford,away,Liverpool,11/6/2016,53163
J. Holebas,1,2,1,0,0,0,0,0,0,90,0,0,0,0,0,2,1,defender,Watford,away,Liverpool,11/6/2016,53163
M. Britos,11,0,2,0,1,0,0,0,0,90,0,0,0,2,0,1,1,defender,Watford,away,Liverpool,11/6/2016,53163
Y. Kaboul,4,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Watford,away,Liverpool,11/6/2016,53163
E. Capoue,0,0,1,0,2,0,0,0,0,90,41,0,0,3,0,0,0,midfielder,Watford,away,Liverpool,11/6/2016,53163
N. Amrabat,0,0,2,0,2,0,1,0,0,90,32,0,0,2,0,0,0,midfielder,Watford,away,Liverpool,11/6/2016,53163
R. Pereyra,0,1,1,0,1,0,0,0,0,86,36,0,0,0,0,0,0,midfielder,Watford,away,Liverpool,11/6/2016,53163
V. Behrami,0,0,0,0,1,0,0,0,0,61,22,0,0,0,0,0,0,midfielder,Watford,away,Liverpool,11/6/2016,53163
O. Ighalo,0,0,2,0,2,0,0,0,0,90,23,0,0,1,0,0,0,forward,Watford,away,Liverpool,11/6/2016,53163
T. Deeney,0,0,0,0,2,0,0,0,0,90,22,0,0,0,0,0,0,forward,Watford,away,Liverpool,11/6/2016,53163
J. Montero,0,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Swansea City,home,Manchester United,11/6/2016,20938
L. Fer,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,substitute,Swansea City,home,Manchester United,11/6/2016,20938
M. Barrow,0,0,1,0,2,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Swansea City,home,Manchester United,11/6/2016,20938
L. Fabianski,0,0,0,0,0,0,0,3,9,90,0,0,0,0,0,0,0,goalkeeper,Swansea City,home,Manchester United,11/6/2016,20938
A. Mawson,4,0,0,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,Swansea City,home,Manchester United,11/6/2016,20938
A. Rangel,2,0,1,0,3,0,0,0,0,90,0,0,0,1,0,5,0,defender,Swansea City,home,Manchester United,11/6/2016,20938
M. van der Hoorn,4,0,3,0,1,1,0,0,0,90,0,0,0,1,0,1,0,defender,Swansea City,home,Manchester United,11/6/2016,20938
S. Kingsley,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Swansea City,home,Manchester United,11/6/2016,20938
G. Sigurdsson,0,2,1,0,0,0,1,0,0,90,23,0,0,0,0,0,0,midfielder,Swansea City,home,Manchester United,11/6/2016,20938
Ki Sung-yueng,0,0,2,0,1,0,0,0,0,90,52,0,0,0,0,0,0,midfielder,Swansea City,home,Manchester United,11/6/2016,20938
L. Britton,0,0,0,0,1,0,0,0,0,70,51,0,0,0,0,0,0,midfielder,Swansea City,home,Manchester United,11/6/2016,20938
W. Routledge,0,0,0,0,0,0,0,0,0,45,11,0,0,0,0,0,0,midfielder,Swansea City,home,Manchester United,11/6/2016,20938
Borja Bastón,0,0,0,0,3,0,0,0,0,90,25,0,0,0,0,0,0,forward,Swansea City,home,Manchester United,11/6/2016,20938
F. Llorente,0,0,1,0,0,0,0,0,0,45,19,0,0,0,0,0,0,forward,Swansea City,home,Manchester United,11/6/2016,20938
J. Lingard,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Manchester United,away,Swansea City,11/6/2016,20938
M. Schneiderlin,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Manchester United,away,Swansea City,11/6/2016,20938
T. Fosu-Mensah,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Manchester United,away,Swansea City,11/6/2016,20938
D. de Gea,0,0,0,0,0,0,0,1,5,90,0,0,0,0,0,0,0,goalkeeper,Manchester United,away,Swansea City,11/6/2016,20938
A. Young,5,0,0,0,0,0,0,0,0,90,0,0,0,0,0,6,0,defender,Manchester United,away,Swansea City,11/6/2016,20938
M. Darmian,6,0,2,0,0,0,0,0,0,90,0,0,0,1,0,4,0,defender,Manchester United,away,Swansea City,11/6/2016,20938
M. Rojo,7,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Manchester United,away,Swansea City,11/6/2016,20938
P. Jones,13,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Manchester United,away,Swansea City,11/6/2016,20938
J. Mata,0,0,2,0,0,0,0,0,0,81,68,0,0,1,0,0,1,midfielder,Manchester United,away,Swansea City,11/6/2016,20938
M. Carrick,0,0,0,0,1,0,0,0,0,90,88,0,0,0,0,0,0,midfielder,Manchester United,away,Swansea City,11/6/2016,20938
M. Fellaini,0,0,3,0,2,0,0,0,0,90,55,0,0,1,0,0,0,midfielder,Manchester United,away,Swansea City,11/6/2016,20938
P. Pogba,0,0,6,0,2,1,0,0,0,89,98,0,0,1,0,0,0,midfielder,Manchester United,away,Swansea City,11/6/2016,20938
W. Rooney,0,0,0,0,1,0,2,0,0,89,68,0,0,2,0,0,0,midfielder,Manchester United,away,Swansea City,11/6/2016,20938
Z. Ibrahimovic,0,0,2,0,1,2,0,0,0,90,63,0,0,2,0,0,1,forward,Manchester United,away,Swansea City,11/6/2016,20938
D. Gray,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,substitute,Leicester City,home,West Bromwich Albion,11/6/2016,31879
J. Vardy,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Leicester City,home,West Bromwich Albion,11/6/2016,31879
L. Ulloa,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,substitute,Leicester City,home,West Bromwich Albion,11/6/2016,31879
R. Zieler,0,0,0,0,0,0,0,2,8,90,0,0,0,0,3,0,0,goalkeeper,Leicester City,home,West Bromwich Albion,11/6/2016,31879
C. Fuchs,8,3,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Leicester City,home,West Bromwich Albion,11/6/2016,31879
D. Simpson,5,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Leicester City,home,West Bromwich Albion,11/6/2016,31879
R. Huth,6,0,1,0,0,0,0,0,0,87,0,0,0,0,0,1,0,defender,Leicester City,home,West Bromwich Albion,11/6/2016,31879
W. Morgan,1,0,1,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Leicester City,home,West Bromwich Albion,11/6/2016,31879
A. King,0,0,1,0,4,0,0,0,0,90,55,0,0,2,0,0,0,midfielder,Leicester City,home,West Bromwich Albion,11/6/2016,31879
A. Musa,0,0,2,0,1,0,0,0,0,67,22,0,0,0,0,0,0,midfielder,Leicester City,home,West Bromwich Albion,11/6/2016,31879
D. Drinkwater,0,0,0,0,0,0,0,0,0,90,89,0,0,1,0,0,0,midfielder,Leicester City,home,West Bromwich Albion,11/6/2016,31879
R. Mahrez,0,2,1,0,1,0,1,0,0,90,48,0,0,0,0,0,0,midfielder,Leicester City,home,West Bromwich Albion,11/6/2016,31879
I. Slimani,0,0,0,0,0,1,0,0,0,90,26,0,0,1,0,0,0,forward,Leicester City,home,West Bromwich Albion,11/6/2016,31879
S. Okazaki,0,0,1,0,0,0,0,0,0,45,17,0,0,0,0,0,0,forward,Leicester City,home,West Bromwich Albion,11/6/2016,31879
C. Gardner,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,substitute,West Bromwich Albion,away,Leicester City,11/6/2016,31879
H. Robson-Kanu,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,substitute,West Bromwich Albion,away,Leicester City,11/6/2016,31879
B. Foster,0,0,0,0,0,0,0,1,12,90,0,0,0,0,2,0,0,goalkeeper,West Bromwich Albion,away,Leicester City,11/6/2016,31879
C. Dawson,5,0,1,0,1,0,0,0,0,90,0,0,0,1,0,2,0,defender,West Bromwich Albion,away,Leicester City,11/6/2016,31879
G. McAuley,11,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,West Bromwich Albion,away,Leicester City,11/6/2016,31879
J. Evans,5,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,West Bromwich Albion,away,Leicester City,11/6/2016,31879
Nyom,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,West Bromwich Albion,away,Leicester City,11/6/2016,31879
C. Brunt,0,2,2,0,0,0,0,0,0,90,37,0,0,2,0,0,1,midfielder,West Bromwich Albion,away,Leicester City,11/6/2016,31879
C. Yacob,0,0,2,0,0,0,0,0,0,90,40,0,0,0,0,0,0,midfielder,West Bromwich Albion,away,Leicester City,11/6/2016,31879
D. Fletcher,0,0,0,0,1,0,0,0,0,90,41,0,0,0,0,0,0,midfielder,West Bromwich Albion,away,Leicester City,11/6/2016,31879
J. Morrison,0,2,0,0,0,1,0,0,0,89,46,0,0,1,0,0,0,midfielder,West Bromwich Albion,away,Leicester City,11/6/2016,31879
Matt Phillips,0,2,0,0,0,1,1,0,0,83,18,0,0,2,0,0,0,midfielder,West Bromwich Albion,away,Leicester City,11/6/2016,31879
S. Rondón,0,0,1,0,1,0,0,0,0,90,29,0,0,2,0,0,0,forward,West Bromwich Albion,away,Leicester City,11/6/2016,31879
D. Blind,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,substitute,Manchester United,home,Arsenal,11/19/2016,75264
M. Schneiderlin,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,substitute,Manchester United,home,Arsenal,11/19/2016,75264
W. Rooney,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,1,substitute,Manchester United,home,Arsenal,11/19/2016,75264
D. de Gea,0,0,0,0,0,0,0,1,12,90,0,0,0,0,0,0,0,goalkeeper,Manchester United,home,Arsenal,11/19/2016,75264
Antonio Valencia,2,1,1,0,0,0,0,0,0,90,0,0,0,0,0,5,0,defender,Manchester United,home,Arsenal,11/19/2016,75264
M. Darmian,2,0,3,0,0,0,0,0,0,64,0,0,0,0,0,2,1,defender,Manchester United,home,Arsenal,11/19/2016,75264
M. Rojo,13,0,0,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,Manchester United,home,Arsenal,11/19/2016,75264
P. Jones,10,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Manchester United,home,Arsenal,11/19/2016,75264
Ander Herrera,0,0,4,0,3,0,1,0,0,90,67,0,0,1,0,0,0,midfielder,Manchester United,home,Arsenal,11/19/2016,75264
M. Carrick,0,0,0,0,0,0,0,0,0,90,52,0,0,1,0,0,0,midfielder,Manchester United,home,Arsenal,11/19/2016,75264
P. Pogba,0,0,3,0,4,0,0,0,0,90,59,0,0,1,0,0,0,midfielder,Manchester United,home,Arsenal,11/19/2016,75264
